vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_ego_lane,relative_velocity_left_lane,relative_velocity_right_lane,previous_action_1,previous_action_2,action
3,1,3,9.75397999999998,30.20744,19.34032,-3.068739,-3.5633,-2.082651,1,1,4
2,1,0,11.67714,52.05012,0,-1.549946,-3.628216,0,4,1,0
0,0,2,10000,0,20.45563,10000,0,-3.963778,0,4,1
2,3,1,10.84355,21.34305,72.87703,-2.706358,-1.771841,-1.899675,1,0,2
6,0,2,11.66742,0,52.23484,-1.548689,0,-3.900345,2,1,4
2,2,3,44.35957,55.06364,9.75431999999998,-1.128843,-3.440649,-3.939232,4,2,1
2,1,0,19.59028,71.58005,0,-2.585554,-2.195484,0,1,4,4
2,3,2,40.91705,10.42883,83.17787,-3.176146,-1.616701,-2.759893,4,1,1
3,4,1,43.40045,22.34891,11.43646,-3.219486,-2.239716,-1.280289,1,4,1
4,1,0,63.25157,41.81852,0,-1.326267,-1.886705,0,1,1,1
2,1,3,72.5029,30.6192,9.27127999999999,-3.595171,-1.735348,-3.583302,1,1,1
2,0,3,21.34221,0,52.80727,-1.749203,0,-3.032553,1,1,4
4,2,0,30.24971,20.02151,0,-3.906408,-3.606775,0,4,1,4
1,0,2,31.08109,0,51.25757,-3.498594,0,-2.69541,4,4,4
1,1,0,74.16885,63.10389,0,-3.296206,-1.682598,0,4,4,1
4,1,3,21.96126,95.66122,11.3508,-2.187304,-2.245913,-1.85703,1,4,4
3,1,0,10.59589,76.25165,0,-3.870726,-3.617113,0,4,1,4
3,2,0,29.66784,9.31775000000002,0,-2.647482,-3.286297,0,4,4,1
2,3,0,50.74159,10.57989,0,-1.500196,-1.781118,0,1,4,1
2,3,2,42.74321,10.28348,64.33554,-1.531141,-3.323883,-2.620293,1,1,1
1,5,2,19.24825,29.16562,38.96683,-2.292591,-1.15607,-3.893608,1,1,4
0,5,0,10000,11.48519,0,10000,-1.381266,0,4,1,1
3,0,0,39.96112,10000,0,-2.424524,10000,0,1,4,0
3,0,2,20.58191,0,61.97631,-2.427916,0,-3.314814,0,1,4
2,0,2,59.95958,0,11.14435,-3.504612,0,-2.283005,4,0,1
1,4,3,20.46191,30.30293,10.98059,-3.682331,-3.293615,-1.28303,1,4,4
1,1,0,84.12591,20.69472,0,-3.584902,-1.371244,0,4,1,1
3,0,1,42.99697,0,11.61408,-2.602545,0,-1.779724,1,4,1
4,2,0,33.32035,10.13548,0,-1.479425,-1.037365,0,1,1,1
3,2,0,20.80292,32.11461,0,-2.670149,-2.694296,0,1,1,4
2,0,3,31.43132,0,10.263,-3.893118,0,-2.043087,4,1,4
0,4,3,10000,20.86362,41.80809,10000,-2.17599,-1.296333,4,4,1
3,0,1,10.76793,0,52.9055,-3.135921,0,-2.37178,1,4,4
2,3,3,22.2652,11.4106,53.23404,-2.320866,-1.542858,-3.212906,4,1,1
2,1,0,22.56349,10.86383,0,-1.141235,-3.229918,0,1,4,4
2,2,1,19.07632,39.47682,9.13437000000002,-2.823633,-1.597593,-3.845585,4,1,4
3,4,0,32.30084,21.70877,10000,-1.944548,-2.272797,10000,4,4,1
3,4,2,10.67462,31.83883,41.45769,-3.623863,-1.529064,-3.056122,1,4,4
3,0,2,11.58667,0,44.40336,-1.20759,0,-3.122374,4,1,4
4,0,1,22.32062,0,98.47652,-1.957106,0,-3.046118,4,4,4
1,0,1,9.63109,0,71.34196,-2.250101,0,-2.892124,4,4,4
1,3,1,11.55457,54.94351,33.40483,-1.952608,-1.052073,-3.215591,4,4,4
1,4,0,33.89433,11.46444,10000,-3.610395,-1.654583,10000,4,4,2
3,0,3,9.41351,0,30.21674,-2.601885,0,-3.924217,2,4,4
1,4,2,72.54979,10.53851,83.85176,-1.880392,-3.141466,-1.601198,4,2,1
1,3,0,51.64997,19.57054,0,-2.813545,-3.081207,0,1,4,4
5,1,0,19.91374,9.86913999999999,0,-1.72726,-3.06473,0,4,1,1
1,1,0,10.05637,19.73679,0,-2.273544,-2.5211,0,1,4,4
2,2,4,19.95929,51.52054,9.50167999999999,-3.881914,-2.352663,-3.366676,4,1,4
3,2,0,20.67615,10.19712,0,-1.641253,-2.985819,0,4,4,4
4,3,0,41.44144,21.82781,10000,-3.119465,-1.518362,10000,4,4,1
4,3,2,42.47019,11.21099,22.73574,-2.781025,-2.17227,-2.298752,1,4,1
3,3,2,9.9305,20.4165,30.15865,-1.160086,-3.820612,-2.077333,1,1,4
4,2,0,42.22127,20.885,0,-2.32667,-3.97257,0,4,1,1
2,5,0,70.70142,9.31591,0,-3.68718,-3.036472,0,1,4,1
2,2,1,52.38033,32.20394,62.02306,-3.955978,-1.178951,-2.933702,1,1,1
1,0,3,51.95489,0,61.77835,-1.440693,0,-3.645817,1,1,1
2,1,3,10.39989,82.03914,62.07085,-1.885382,-3.130007,-3.340305,1,1,4
3,2,3,10.31591,41.85455,21.38379,-2.31023,-2.269032,-2.822456,4,1,4
2,0,2,31.01053,0,9.70070000000001,-2.587425,0,-2.16298,4,4,1
2,3,2,39.69713,19.9487,9.64079000000001,-2.179447,-2.899559,-1.750397,1,4,1
2,0,3,31.18231,0,10.90152,-1.042154,0,-1.523947,1,1,1
2,0,3,52.42944,0,11.81703,-3.798737,0,-1.114548,1,1,1
0,3,1,10000,9.42773,74.4624,10000,-2.97582,-2.774273,1,1,1
6,3,0,21.33285,10.31756,10000,-3.213236,-1.492245,10000,1,1,2
1,3,1,94.87009,43.55287,20.87758,-1.891832,-1.449335,-1.994772,2,1,1
3,0,4,32.24588,0,9.41860999999997,-1.206041,0,-3.055027,1,2,1
1,3,0,74.5717,31.80818,0,-2.111889,-3.122356,0,1,1,1
2,0,2,62.24188,0,19.70149,-2.167719,0,-3.762138,1,1,4
4,3,0,19.96078,40.37136,10000,-3.675407,-3.01037,10000,4,1,2
0,3,2,10000,42.5031,22.31215,10000,-1.353388,-1.81,2,4,1
2,2,2,21.25689,51.12598,31.99626,-2.680735,-1.805902,-2.4271,1,2,4
5,1,1,19.58924,49.39705,91.16505,-2.581944,-3.953878,-2.177675,4,1,4
1,2,0,42.42992,11.45751,0,-3.339388,-1.539854,0,4,4,4
4,1,0,9.06104999999999,19.95434,0,-3.874237,-2.900496,0,4,4,4
2,3,2,10.41365,30.8429,20.78275,-3.648848,-1.879122,-3.067972,4,4,4
3,0,1,52.38739,10000,41.34334,-2.381416,10000,-2.53291,4,4,4
1,1,4,70.91571,10.19985,40.05974,-2.525202,-1.194996,-1.081842,4,4,1
0,2,6,10000,32.27467,10.9583,10000,-1.99285,-1.318888,1,4,1
3,0,3,19.67924,0,30.51475,-3.479416,0,-2.471966,1,1,4
3,0,0,11.37814,10000,0,-1.663565,10000,0,4,1,0
1,0,3,11.25433,0,20.52856,-2.799438,0,-3.06342,0,4,4
3,0,1,30.74607,0,9.46634,-3.690832,0,-2.74135,4,0,4
4,0,2,31.50424,0,21.35762,-2.658712,0,-3.271038,4,4,1
1,4,2,39.86551,10.07313,69.07673,-1.514008,-2.061892,-3.332623,1,4,1
3,2,2,22.38834,11.35669,43.11381,-1.638588,-2.324951,-3.187223,1,1,4
2,2,0,20.99131,42.38286,0,-3.245768,-2.907839,0,4,1,4
3,1,0,20.54187,41.3843,0,-1.78331,-2.195078,0,4,4,1
2,3,3,51.95149,20.56432,9.85655,-3.59012,-2.80035,-1.018398,1,4,1
3,3,0,30.75096,21.29147,0,-2.563002,-1.691544,0,1,1,4
2,4,1,42.62404,10.38543,21.22089,-3.118095,-3.002855,-2.1241,4,1,1
3,3,0,41.87935,11.3381,0,-1.97579,-2.558605,0,1,4,1
2,1,3,39.1802,28.97022,10.02814,-1.055708,-3.92752,-1.105556,1,1,1
0,2,4,10000,19.04937,9.40643999999998,10000,-2.610678,-3.318169,1,1,1
1,3,0,10.97663,21.7403,0,-1.78239,-3.393965,0,1,1,4
3,0,0,39.45812,0,10000,-1.3705,0,10000,4,1,1
1,4,0,72.32523,20.64228,0,-2.860674,-2.79629,0,1,4,1
3,0,2,11.57166,0,33.1279,-1.821262,0,-3.893469,1,1,4
2,1,0,32.22038,21.94959,0,-2.64919,-2.735426,0,4,1,1
3,0,2,32.11253,0,20.666,-1.737497,0,-3.807611,1,4,1
4,1,0,30.22159,92.60378,10000,-3.14222,-3.364185,10000,1,1,2
1,1,5,51.92203,82.67812,21.47684,-2.32742,-2.77876,-2.836967,2,1,1
2,1,2,9.19513000000001,41.09699,31.30335,-3.67439,-3.004921,-3.721504,1,2,4
3,3,0,42.33402,10.72155,0,-2.68879,-1.491686,0,4,1,4
0,0,3,10000,0,9.83685,10000,0,-3.912937,4,4,1
2,3,4,61.62465,10.57606,20.6537,-3.396023,-3.046625,-2.2488,1,4,1
4,2,1,21.59372,72.04761,40.76088,-3.61172,-2.952263,-3.786257,1,1,4
2,0,2,11.53314,0,33.77105,-1.938063,0,-2.257484,4,1,4
1,3,0,52.95319,9.88648000000001,0,-1.080795,-1.084702,0,4,4,1
3,2,2,20.3954,30.84622,41.50425,-1.75246,-3.443415,-3.426077,1,4,4
2,5,2,75.83215,22.8192,11.90993,-3.832985,-3.710684,-1.290937,4,1,1
3,1,4,18.90206,29.81538,41.35514,-3.883924,-1.573877,-1.95054,1,4,4
4,0,3,20.22659,0,62.55618,-3.506018,0,-3.38269,4,1,1
3,0,3,29.92778,0,20.43421,-2.707672,0,-1.852604,1,4,4
4,2,0,22.0775,51.94917,0,-2.266253,-3.534485,0,4,1,4
1,0,2,19.11154,0,10.02122,-3.803276,0,-3.329891,4,4,4
2,4,2,63.83734,10.49692,20.56847,-1.652107,-2.651548,-3.176525,4,4,1
5,2,0,9.44207,61.91874,0,-2.615692,-1.266155,0,1,4,0
2,3,0,42.3972,10.84871,10000,-2.067438,-3.770298,10000,0,1,1
4,0,3,11.87615,10000,64.60092,-1.023653,10000,-3.640469,1,0,4
2,0,6,21.22246,0,11.23234,-2.399572,0,-1.330917,4,1,4
1,2,4,40.79575,10.54497,31.27474,-3.589506,-3.237965,-1.65825,4,4,1
1,2,0,10.76572,53.1023,0,-1.523882,-2.293875,0,1,4,4
4,3,1,9.81286,20.49741,62.35923,-1.279781,-3.471073,-1.232151,4,1,4
4,4,0,41.22114,20.08454,10000,-1.520103,-2.88938,10000,4,4,1
1,2,3,9.50017,83.42591,40.87353,-3.541426,-2.388044,-3.13795,1,4,4
1,1,0,10.46068,41.60547,0,-2.649435,-2.180435,0,4,1,4
3,0,2,61.19994,0,40.8608,-2.3855,0,-2.58343,4,4,1
7,1,0,11.499,42.37723,10000,-1.682165,-1.475716,10000,1,4,2
1,3,2,53.19683,11.05636,42.0987,-3.375992,-2.471272,-2.826015,2,1,4
4,0,3,9.51670999999999,10000,29.91666,-3.661654,10000,-3.250761,4,2,4
1,0,1,95.50433,0,11.48188,-3.303608,0,-1.907673,4,4,1
3,0,3,30.71774,0,10.42114,-1.561474,0,-1.455763,1,4,4
0,7,2,10000,9.67435,60.2265,10000,-3.920944,-3.524872,4,1,1
3,2,2,18.8974,29.49428,50.13016,-3.132837,-3.539436,-3.777477,1,4,4
2,0,2,53.28738,0,31.76522,-1.890255,0,-2.618305,4,1,1
1,1,2,20.99425,51.7067,62.07471,-2.43485,-3.977308,-1.088688,1,4,4
3,0,1,31.05513,0,82.78367,-2.804693,0,-1.50312,4,1,4
2,0,2,11.07649,0,63.31248,-1.338182,0,-1.765598,4,4,4
2,0,3,30.05927,0,19.42293,-1.937277,0,-3.867777,4,4,4
3,1,5,9.92054999999999,62.75639,19.28622,-1.29824,-1.52432,-2.779228,4,4,4
3,2,1,10.89426,30.57954,51.90166,-1.665913,-2.723227,-2.541187,4,4,4
2,3,0,60.31949,31.84007,0,-2.917784,-2.194082,0,4,4,1
2,2,0,52.36059,9.05204000000001,0,-2.802248,-3.852901,0,1,4,1
1,5,0,54.05126,11.43183,0,-2.200191,-1.81013,0,1,1,1
2,0,3,10.50545,0,31.44292,-1.0989,0,-3.407532,1,1,4
2,2,2,10.85714,21.48305,61.78632,-1.312243,-2.028902,-3.848467,4,1,4
1,1,4,53.84177,63.09229,10.41438,-3.702847,-3.152096,-2.205141,4,4,4
2,1,5,11.01201,92.15199,41.71553,-1.09214,-3.662676,-3.76836,4,4,4
3,0,4,21.11865,0,11.4911,-3.886938,0,-2.087532,4,4,4
3,0,4,9.66503,0,21.01669,-2.756437,0,-1.655802,4,4,4
2,2,4,50.20704,70.61587,9.46812,-1.179445,-3.478054,-2.8996,4,4,1
0,0,4,10000,0,20.22231,10000,0,-1.575329,1,4,1
2,3,2,9.77700999999999,21.16823,54.52192,-2.775633,-2.237331,-3.481884,1,1,4
3,3,2,42.03745,11.33167,31.84131,-1.110216,-1.82502,-1.508646,4,1,1
3,1,0,39.63483,51.47159,0,-1.882425,-1.073065,0,1,4,1
3,0,3,22.46759,10000,10.74306,-1.839409,10000,-1.53943,1,1,0
2,2,2,75.17061,32.30511,10.16144,-2.703873,-1.310167,-2.971779,0,1,1
4,2,1,42.89759,31.99958,20.968,-3.857948,-3.288818,-3.74251,1,0,1
2,4,2,22.50202,33.97259,11.90945,-3.765455,-1.322525,-1.104736,1,1,4
1,0,4,78.94197,10000,18.7164,-3.669088,10000,-2.665037,4,1,1
5,0,1,10.24994,0,72.33342,-1.509724,0,-1.339748,1,4,4
1,5,2,42.02667,11.31934,21.18656,-2.088797,-2.468033,-2.28986,4,1,1
3,2,0,32.90072,10.34952,0,-1.029266,-1.071041,0,1,4,1
4,4,0,10.48991,20.42122,0,-3.0179,-1.028723,0,1,1,4
2,0,2,61.86209,0,40.5636,-3.899677,0,-2.40964,4,1,1
2,2,0,53.7651,31.11398,0,-1.79917,-1.604208,0,1,4,1
3,2,1,11.0397,22.05081,64.30549,-2.256508,-3.273865,-1.717821,1,1,4
6,1,0,9.70708999999999,52.5615,0,-1.895288,-2.817207,0,4,1,4
2,1,6,42.13802,62.3134,10.55433,-2.83431,-2.027924,-2.768322,4,4,4
1,3,0,84.20893,9.45217,0,-1.131496,-2.77795,0,4,4,1
1,0,5,85.92557,0,10.19894,-3.18649,0,-2.45133,1,4,1
5,0,2,20.3081,10000,59.82973,-3.4221,10000,-1.96723,1,1,4
2,4,0,21.61876,10.30773,10000,-1.436533,-3.336096,10000,4,1,1
2,2,2,50.12928,20.64899,81.88666,-1.523722,-3.82271,-1.527372,1,4,1
1,3,0,80.96558,10.18526,0,-3.426617,-2.007605,0,1,1,1
3,0,3,50.00136,10000,20.23588,-3.081274,10000,-2.580948,1,1,4
3,3,2,50.80752,9.66288,40.1451,-3.64922,-3.443598,-3.557198,4,1,1
1,5,3,84.40162,9.72463999999999,30.32471,-2.25046,-1.976353,-3.133833,1,4,1
1,2,0,21.65762,51.88189,0,-2.106022,-2.772764,0,1,1,4
3,1,1,43.75129,94.81234,9.79138999999998,-2.379725,-3.567484,-3.10884,4,1,1
1,3,3,11.32158,33.91675,43.39369,-2.7651,-1.159946,-2.58316,1,4,4
0,0,3,10000,0,42.20918,10000,0,-1.831713,4,1,1
2,4,2,22.18168,43.24813,11.21285,-3.924664,-3.3647,-2.5503,1,4,4
2,0,5,84.98145,10000,9.39327,-1.677038,10000,-3.945936,4,1,1
1,0,2,59.7631,0,40.82014,-2.932997,0,-1.211317,1,4,1
2,2,2,53.13827,42.16546,11.25068,-3.930996,-2.771797,-1.36338,1,1,1
3,2,0,41.87492,30.97812,0,-2.78296,-3.985939,0,1,1,1
4,0,2,18.775,0,68.91033,-2.216784,0,-3.903084,1,1,1
1,4,0,63.29633,11.36951,0,-3.071127,-2.388416,0,1,1,1
3,3,2,40.70074,19.67969,10.11915,-2.59053,-3.294945,-2.653282,1,1,1
3,1,2,21.24928,11.68922,41.89058,-3.07102,-1.309864,-3.877274,1,1,4
3,2,1,21.47434,41.06885,91.65407,-1.207918,-3.546059,-1.97521,4,1,4
2,1,4,11.42351,67.31895,33.51743,-2.705114,-1.238876,-1.420343,4,4,4
3,0,0,11.1344,10000,0,-2.93066,10000,0,4,4,0
2,3,0,10.44703,20.03044,10000,-1.028646,-2.397734,10000,0,4,2
2,2,0,50.9786,41.61096,0,-2.815289,-2.795437,0,2,0,1
0,5,0,10000,10.56328,0,10000,-1.855429,0,1,2,1
3,0,2,19.1674,0,40.78241,-2.640215,0,-1.98877,1,1,4
2,2,0,86.20272,45.46908,0,-2.145348,-1.278645,0,4,1,1
3,1,3,10.17143,53.21115,41.763,-1.434301,-1.088942,-3.444641,1,4,0
3,2,1,10.87267,50.68855,31.5546,-3.183142,-2.543839,-1.65134,0,1,4
4,2,2,43.77726,21.78457,9.91515999999999,-3.678213,-1.377502,-2.689611,4,0,1
5,3,1,11.08495,32.21615,42.74717,-2.611286,-1.368288,-1.870924,1,4,4
2,3,4,29.61868,9.6002,19.55586,-1.71142,-3.556038,-2.90079,4,1,1
1,3,1,71.42283,51.70869,29.69799,-2.757801,-3.100462,-1.962427,1,4,1
1,3,2,33.40781,43.99065,22.72267,-3.094563,-1.617613,-1.269445,1,1,1
2,2,0,51.51003,41.64003,0,-1.94545,-1.082985,0,1,1,1
4,2,0,29.82799,19.5175,10000,-3.528757,-3.85598,10000,1,1,2
2,3,2,54.1255,43.44501,11.52936,-1.273487,-3.890451,-1.486877,2,1,1
2,0,4,9.74656999999999,0,19.1292,-1.323935,0,-3.373217,1,2,4
0,0,3,10000,0,10.71103,10000,0,-2.14523,4,1,1
2,3,2,32.0415,11.95885,61.23216,-3.108702,-1.105831,-3.79104,1,4,1
1,0,1,30.98773,0,85.25048,-1.074783,0,-1.927273,1,1,1
3,3,2,43.03725,11.21777,54.53595,-2.94666,-2.686876,-1.349293,1,1,1
0,3,4,10000,29.95599,10.10971,10000,-3.250778,-3.215748,1,1,1
1,3,3,29.8257,10.22937,61.92006,-2.421108,-1.27263,-2.579487,1,1,4
2,0,3,20.49927,0,32.22159,-3.824238,0,-1.770826,4,1,4
3,1,2,52.34657,73.34424,31.53984,-2.113754,-3.861153,-3.276434,4,4,1
4,2,2,9.82383999999999,31.3388,20.29443,-2.437086,-1.493965,-3.097267,1,4,4
3,4,2,11.40268,43.32529,32.34842,-1.207897,-1.31792,-2.060966,4,1,4
1,2,1,43.17043,10.46124,32.41202,-1.368053,-1.878376,-1.838589,4,4,1
4,0,1,10.85771,0,42.26004,-2.68802,0,-1.582195,1,4,4
3,0,2,10.56218,0,21.557,-2.210207,0,-1.588713,4,1,4
1,0,6,42.7199,0,10.75588,-3.506704,0,-2.526566,4,4,1
3,0,1,60.87686,0,20.84354,-1.97757,0,-2.984453,1,4,1
4,0,3,30.09692,10000,10.77576,-2.974613,10000,-2.031128,1,1,1
1,2,3,21.30503,60.70352,10.02044,-2.447676,-3.27824,-3.953695,1,1,4
4,4,0,19.61414,9.87009000000001,10000,-3.975338,-1.603443,10000,4,1,1
3,1,5,62.05421,30.4803,11.3595,-3.37112,-3.109621,-1.897198,1,4,1
3,1,2,63.92895,10.08788,32.03737,-3.61417,-2.840536,-2.403286,1,1,1
3,0,1,31.87164,0,64.69748,-3.54692,0,-2.288363,1,1,4
3,2,2,54.75583,44.12219,22.61318,-2.34531,-3.717058,-1.60906,4,1,1
2,1,3,20.54578,42.02805,30.76771,-3.725086,-1.724049,-2.307629,1,4,4
3,1,0,20.26934,94.52879,0,-3.785498,-2.993662,0,4,1,0
3,1,0,20.97502,64.19707,0,-3.374237,-1.39161,0,0,4,4
4,0,1,51.01748,0,81.24378,-2.538408,0,-3.107767,4,0,1
2,2,0,63.80182,74.0327,0,-2.770258,-1.222853,0,1,4,1
4,1,3,29.53505,19.875,9.86583999999999,-3.095026,-3.413462,-2.706223,1,1,4
3,0,1,10.89702,0,21.12678,-2.312159,0,-3.31307,4,1,4
1,5,1,10.67602,21.72948,42.21489,-2.544535,-1.93311,-2.810276,4,4,4
3,1,4,34.37437,88.58299,11.63502,-1.013363,-1.58589,-1.081808,4,4,1
1,0,1,80.64107,0,29.98273,-3.516804,0,-3.108305,1,4,1
1,2,3,11.44199,52.77638,42.70915,-2.138699,-2.442766,-2.166065,1,1,4
3,1,2,60.73933,30.02246,40.08154,-1.989887,-3.85646,-2.277044,4,1,1
3,3,1,19.95636,30.88878,10.22034,-1.954979,-3.92616,-2.56786,1,4,1
3,0,1,21.17598,0,71.57013,-1.13681,0,-1.077263,1,1,4
1,0,3,33.87094,0,23.03547,-1.608055,0,-2.02476,4,1,1
4,1,2,20.03234,84.25598,9.65479999999999,-1.348791,-3.918169,-1.639954,1,4,1
2,1,3,30.92456,71.94171,20.96553,-3.888586,-1.963488,-2.822277,1,1,1
1,0,1,40.13118,0,91.08429,-2.1558,0,-1.791063,1,1,1
1,0,3,83.81288,0,61.3858,-1.646107,0,-2.260988,1,1,1
3,1,0,20.60852,41.5706,0,-3.221775,-1.342274,0,1,1,1
2,1,0,30.79019,9.08801,0,-2.213589,-3.768034,0,1,1,4
1,0,1,10.12937,0,38.64916,-3.003653,0,-1.054846,4,1,4
2,3,0,53.36058,21.97041,10000,-2.683285,-1.154722,10000,4,4,1
2,3,3,10.50147,30.58881,20.45217,-1.651976,-2.146734,-3.844816,1,4,4
1,0,2,19.94307,0,10.13742,-1.352972,0,-1.002422,4,1,1
2,0,7,63.29938,0,11.72382,-1.033852,0,-1.54739,1,4,1
3,1,3,40.2119,81.12998,9.44827000000001,-3.304583,-2.583168,-3.835516,1,1,1
1,2,4,19.85883,10.33501,29.48304,-2.462667,-2.2511,-3.46708,1,1,4
2,2,2,22.69049,10.93395,43.37486,-1.465221,-3.107737,-1.435211,4,1,1
1,4,0,74.73894,10.44692,0,-1.127754,-1.369844,0,1,4,1
2,2,3,50.36897,10.68671,20.40176,-3.388058,-2.672646,-1.542358,1,1,1
1,4,3,95.19261,11.0413,21.55374,-2.155006,-3.83266,-3.474478,1,1,1
2,4,2,21.32632,31.7229,11.16693,-3.653786,-2.091034,-2.876339,1,1,4
3,1,0,10.31645,62.8567,0,-2.150478,-1.661165,0,4,1,4
1,4,0,93.99517,9.51731000000001,0,-3.730076,-3.099152,0,4,4,1
2,3,0,32.60313,9.94745,0,-1.35031,-3.413816,0,1,4,1
2,2,2,10.66803,63.45595,20.80965,-2.629503,-3.299067,-2.801394,1,1,4
2,1,3,86.33443,42.99373,31.70392,-2.138323,-2.178228,-1.008574,4,1,1
3,0,1,41.2438,0,93.48822,-3.414917,0,-2.05196,1,4,1
3,3,0,9.65062,19.56296,0,-2.037409,-3.899612,0,1,1,0
4,0,2,21.24817,0,10.56673,-3.652977,0,-1.559042,0,1,4
3,5,0,32.65259,9.87694999999999,0,-2.143448,-1.569925,0,4,0,1
3,1,0,73.3932,30.863,0,-1.317959,-3.881348,0,1,4,1
3,1,1,11.22339,74.88746,54.95198,-1.938908,-3.184692,-1.08619,1,1,4
3,0,4,42.2591,0,21.27864,-1.476347,0,-1.594944,4,1,1
3,4,0,11.50877,23.27391,0,-1.812143,-1.551317,0,1,4,0
3,0,1,40.63466,0,70.46475,-3.618486,0,-2.786762,0,1,4
3,0,0,22.68588,10000,0,-1.908922,10000,0,4,0,0
1,2,3,84.97748,42.34292,10.03885,-3.63869,-1.733128,-1.96946,0,4,4
3,2,0,19.6816,81.90056,0,-2.68171,-1.423422,0,4,0,0
2,1,0,32.69214,43.9325,0,-3.827948,-1.74065,0,0,4,1
2,5,1,20.49948,10.49294,62.19934,-2.440485,-1.17733,-3.281288,1,0,2
1,0,3,30.12368,10000,50.96274,-1.25106,10000,-3.61142,2,1,4
2,3,0,21.5156,10.01489,0,-2.443369,-1.495668,0,4,2,4
1,3,2,20.50795,51.7571,10.82612,-1.597046,-1.860498,-3.826536,4,4,4
1,2,0,10.31584,20.48685,0,-2.197407,-3.507347,0,4,4,4
1,1,5,20.69952,53.15462,10.77484,-2.283518,-1.485212,-3.571972,4,4,4
1,4,3,52.8138,41.09366,9.46321,-1.37056,-3.570217,-3.174793,4,4,1
1,3,1,52.99689,31.40132,96.56445,-2.779724,-2.411308,-1.436407,1,4,1
5,2,1,22.06626,11.51394,32.66317,-1.506683,-2.33021,-1.374565,1,1,1
3,3,0,20.12464,41.10548,0,-3.397282,-3.38576,0,1,1,4
2,0,1,20.51564,0,30.88382,-2.411703,0,-1.815413,4,1,4
1,5,0,84.13596,9.98763,0,-3.744333,-1.42226,0,4,4,1
0,5,0,10000,11.26656,0,10000,-3.019917,0,1,4,1
1,2,0,95.46011,10.43104,0,-3.089945,-3.28611,0,1,1,1
2,2,2,9.84941999999998,30.81407,71.39252,-3.163502,-1.523539,-3.965342,1,1,4
2,5,0,60.95228,9.63250000000002,10000,-3.464128,-2.034115,10000,4,1,1
1,0,2,11.02158,0,22.4543,-2.659468,0,-2.711601,1,4,4
4,1,2,10.3002,31.56183,41.47571,-3.064007,-3.686338,-2.157337,4,1,4
2,3,0,52.75201,10.41763,0,-3.033838,-1.170677,0,4,4,1
2,2,0,21.78725,10.47998,0,-1.464912,-1.45086,0,1,4,4
2,0,3,33.0455,0,10.935,-3.392645,0,-2.29039,4,1,1
2,3,0,61.05357,10.43655,0,-2.081692,-3.3387,0,1,4,1
3,1,0,52.9729,41.76427,0,-3.177195,-2.671381,0,1,1,1
2,3,0,64.78992,10.53397,0,-2.516169,-2.930958,0,1,1,1
1,3,1,20.44103,9.63861999999997,74.23081,-2.727772,-3.44663,-3.863167,1,1,2
2,3,2,10.82005,53.80964,21.75094,-3.39618,-1.114998,-1.764565,2,1,4
2,0,1,40.04789,0,19.31161,-3.77293,0,-2.670992,4,2,1
2,3,2,21.72821,10.76476,42.45723,-2.142097,-1.787645,-2.952137,1,4,1
2,2,0,19.59802,29.82102,10000,-1.256804,-1.661556,10000,1,1,2
2,0,5,19.94355,0,30.05729,-3.495796,0,-2.348417,2,1,4
6,1,0,9.97468000000001,62.20417,0,-1.735283,-3.562925,0,4,2,0
5,2,2,21.6033,33.38436,10.26311,-1.110167,-1.375381,-3.597939,0,4,4
2,1,2,11.84223,32.87257,65.07228,-1.116959,-2.10023,-1.277752,4,0,4
2,2,2,42.13034,30.77772,10.41443,-1.56011,-2.197903,-3.486973,4,4,1
2,0,2,73.86033,0,62.89244,-3.240828,0,-3.557827,1,4,1
1,0,6,63.57924,0,21.38256,-1.141945,0,-2.825495,1,1,1
3,3,0,31.42613,20.16986,10000,-2.953617,-1.639,10000,1,1,2
3,0,1,11.71878,0,63.44791,-1.261513,0,-1.937239,2,1,4
2,0,2,19.77583,0,40.01196,-1.003119,0,-1.156448,4,2,4
2,3,0,73.64781,9.92033000000001,0,-1.081255,-2.6749,0,4,4,1
3,2,3,39.41397,9.90896000000001,19.13588,-3.814949,-2.889944,-3.934185,1,4,1
2,2,2,71.85117,9.66138000000001,30.34282,-1.896444,-2.179169,-2.704563,1,1,1
6,1,0,21.71202,44.3529,0,-2.809135,-3.393406,0,1,1,4
1,3,3,91.87491,10.03447,42.0392,-3.313753,-1.330153,-3.7395,4,1,1
2,0,2,10.07965,0,30.22619,-3.557568,0,-3.453466,1,4,4
1,1,0,20.96163,62.80503,0,-1.529533,-3.229649,0,4,1,4
3,0,2,9.62171999999998,0,59.29918,-2.676033,0,-2.966516,4,4,4
1,3,3,31.77573,21.92908,51.70924,-2.98647,-1.836811,-2.301031,4,4,1
3,0,1,20.69104,0,62.36963,-3.775303,0,-2.85156,1,4,4
1,3,3,63.92871,31.52513,10.88788,-1.212008,-1.949533,-3.062801,4,1,1
1,3,0,90.27458,38.93158,0,-2.634607,-2.515503,0,1,4,1
3,0,1,9.88560000000001,0,82.89171,-1.816658,0,-3.461998,1,1,4
1,4,0,61.06967,9.93937,10000,-1.074356,-3.512257,10000,4,1,1
3,3,1,42.90816,10.62105,63.22875,-3.228235,-2.64295,-3.985138,1,4,1
